ID,LATITUDE,LONGITUDE,SCHOOLNAME,ADDRESS,CITY,STATE
989,30.56980835,-90.94725412,Live Oak Middle School,8444 Cecil Drive,Watson,LA
990,30.01351038,-91.82546054,Live Oak School Pre-Kindergarten Center,809 West Main Street,New Iberia,LA
991,30.02174421,-90.00343822,Livingston Middle School,7301 Dwyer Road,New Orleans,LA
992,30.48290881,-90.9122546,Livingston Parish Literacy & Technology Center,9261 Florida Blvd.,Walker,LA
993,30.56040468,-91.55465972,Livonia High School,3118 LA Highway 78,Livonia,LA
994,29.64271268,-90.52655914,Lockport Lower Elementary School,1421 Crescent Avenue,Lockport,LA
995,29.56861283,-90.39165913,Lockport Middle School,720 Main Street,Lockport,LA
996,29.63811277,-90.54285912,Lockport Upper Elementary School,201 School Street,Lockport,LA
997,32.00038354,-93.99044662,Logansport Elementary School,17228 Hwy. 5,Logansport,LA
998,32.00038354,-93.99044662,Logansport High School,17228 Hwy. 5,Logansport,LA
999,30.76530259,-89.85805314,Long Avenue School,1100 Long Avenue,Bogalusa,LA
1000,30.63740579,-90.39945303,Loranger Elementary School,54101 Martin Street,Loranger,LA
1001,30.64080577,-90.39995298,Loranger High School,19404 Hiatti Street,Loranger,LA
1002,30.63770579,-90.40055302,Loranger Middle School,54123 Allman Street,Loranger,LA
1003,30.05561039,-91.73516059,Loreauville Elementary School,210 Railroad Avenue,Loreauville,LA
1004,30.05931033,-91.73676066,Loreauville High School,410 North Main Street,Loreauville,LA
1005,29.97001839,-90.04337223,Lorraine Hansberry Elementary School,1339 Clouet Street,New Orleans,LA
1006,29.97223157,-90.00388337,Louis Armstrong Elementary School,2401 St. Maurice Avenue,New Orleans,LA
1007,30.26001058,-91.07415563,Louisiana Correctional Institute for Women,7205 Hwy. 74,St. Gabriel,LA
1008,30.44770904,-91.16905447,Louisiana New School Academy,1900 North Blvd.  Suite C,Baton Rouge,LA
1009,31.82399302,-93.05804897,Louisiana School for Math  Science & the Arts,715 University Parkway,Natchitoches,LA
1010,30.99079169,-92.14006187,Louisiana School for the Agricultural Sciences,5303 Highway 115,Bunkie,LA
1011,30.39060949,-91.19335475,Louisiana School for the Deaf,2888 Brightside Lane,Baton Rouge,LA
1012,30.44360907,-91.17675449,Louisiana School for the Visually Impaired,1120 Government Street,Baton Rouge,LA
1013,31.2955897,-92.50455779,Louisiana Special Education Center,5400 Coliseum Blvd.,Alexandria,LA
1014,30.9544044,-91.59455546,Louisiana State Penitentiary,General Delivery,Angola,LA
1015,31.29858992,-92.52685745,Louisiana Youth Academy,400 John Allison Drive,Alexandria,LA
1016,30.09451216,-91.02625718,Lowery Elementary School,2389 Hwy 1 South,Donaldsonville,LA
1017,30.09451216,-91.02625718,Lowery Intermediate School,2389 Hwy 1 South,Donaldsonville,LA
1018,32.49808324,-93.74945177,Loyola College Preparatory Jr. High School (C),921 Jordan Street,Shreveport,LA
1019,32.49808324,-93.74945177,Loyola College Preparatory School (C),921 Jordan Street,Shreveport,LA
1020,30.41540931,-91.17185465,LSU Laboratory School,45 Dalrymple Drive,Baton Rouge,LA
1021,29.94391155,-90.23916048,Lucille Cherbonnier Elementary School,700 Dandelion Drive,Waggaman,LA
1022,30.57730624,-90.49335376,Lucille Nesom Middle School,14417 Hwy. 442 West,Tickfaw,LA
1023,30.38590948,-91.24525472,Lukeville Upper Elementary School,6123 Highway 1  South,Brusly,LA
1024,29.92161146,-90.36715986,Luling Elementary School,904 Sugarhouse Road,Luling,LA
1025,29.93571216,-90.11336088,Lusher Charter School,5624 Freret Street,New Orleans,LA
1026,30.04861126,-90.70645816,Lutcher Elementary School,2461 King Avenue,Lutcher,LA
1027,30.04431126,-90.69515823,Lutcher High School,1910 West Main Street,Lutcher,LA
1028,30.00871155,-90.17156076,Lutheran High School (L),3864 17th Street,Metairie,LA
1029,29.86491319,-89.89436217,Lynn Oaks School,1 Lynn Oaks Drive,Braithwaite,LA
1030,30.15619982,-93.21836015,M. J. Kaufman Elementary School,301 Tekel Road,Lake Charles,LA
1031,29.69921606,-91.20835864,M.D. Shannon Elementary School,409 Brashear Avenue,Morgan City,LA
1032,29.70791607,-91.20535869,M.E. Norman Elementary School,900 Spruce St,Morgan City,LA
1033,31.76419393,-93.07774854,M.R. Weaver Elementary School,520 St.Maurice Lane,Natchitoches,LA
1034,31.30048978,-92.51365762,Mabel Brasher Elementary School,601 Cloverleaf Boulevard,Alexandria,LA
1035,32.41839721,-91.19515287,Madison High School,800 Wyche Street,Tallulah,LA
1036,32.44819278,-92.09475284,Madison James Foster Elementary School,1310 Richwood Road #1,Monroe,LA
1037,32.41509718,-91.19905287,Madison Middle School,900 West Askew Street,Tallulah,LA
1038,30.43380724,-90.16545622,Madisonville Elementary School,317 Highway 1077,Madisonville,LA
1039,30.41200745,-90.15885644,Madisonville Junior High School,106 Cedar Street,Madisonville,LA
1040,30.52309991,-92.07266488,Magnet Academy for Cultural Arts,1100 E Leo Street,Opelousas,LA
1041,29.99551074,-91.80726033,Magnolia Elementary School,413 South Lewis Street,New Iberia,LA
1042,30.43900734,-90.44465532,Magnolia Montessori School,170 North 7th Street,Ponchatoula,LA
1043,30.38200776,-90.03415743,Magnolia Trace Elementary School,1405 Highway 1088,Mandeville,LA
1044,30.38200963,-91.12385488,Magnolia Woods Elementary School,760 Maxine Drive,Baton Rouge,LA
1045,30.00400739,-92.2880604,Maltrait Memorial School (C),One Crusader Square,Kaplan,LA
1046,30.63889495,-92.42196109,Mamou Elementary School,1205 Fourth Street,Mamou,LA
1047,30.63719499,-92.41826115,Mamou High School,1008 Seventh Street,Mamou,LA
1048,30.3668079,-90.08185725,Mandeville Elementary School,519 Massena Street,Mandeville,LA
1049,30.38160775,-90.09955703,Mandeville High School,1 Skipper Drive,Mandeville,LA
1050,30.36570791,-90.0750573,Mandeville Junior High School,639 Carondelet Street,Mandeville,LA
1051,30.37870779,-90.03225746,Mandeville Middle School,2525 Soult Street,Mandeville,LA
1052,32.31199506,-91.78555222,Mangham Elementary School,419 Hixon St.,Mangham,LA
1053,32.30939505,-91.78575221,Mangham High School,810 Main Street,Mangham,LA
1054,32.31029505,-91.78645221,Mangham Junior High School,113 McConnell Street,Mangham,LA
1055,32.0395863,-93.68484681,Mansfield Elementary School 3-5,1915 McArthur Dr,Mansfield,LA
1056,32.0395863,-93.68484681,Mansfield Elementary School PK-2,1915 McArthur Dr.,Mansfield,LA
1057,32.02988614,-93.71984666,Mansfield High School,401 Kings Highway,Mansfield,LA
1058,32.0395863,-93.68484681,Mansfield Middle School 6-8,1915 McArthur Dr,Mansfield,LA
1059,31.06249145,-92.05376139,Mansura Middle School,1869 St. Jean Street,Mansura,LA
1060,31.57258978,-93.46804688,Many Elementary School,265 Middlecreek Road,Many,LA
1061,31.59359004,-93.45164681,Many High School,100 Tiger Drive,Many,LA
1062,31.59729015,-93.44354681,Many Junior High School,1801 Natchitoches Hwy,Many,LA
1063,30.22769967,-93.32046129,Maplewood Middle School,4401 Maplewood Dr,Sulphur,LA
1064,30.3560099,-90.99145521,Maranatha Montessori,17450 Hoo Shoo Too Rd.,Baton Rouge,LA
1065,29.60891374,-90.73195899,Maria Immacolata School (C),324 Estate Drive,Houma,LA
1066,30.01531172,-90.12346085,Marie B. Riviere Elementary School,1564 Lake Avenue,Metairie,LA
1067,30.03074633,-89.97164157,Marion Abramson Senior High School,5552 Read Boulevard,New Orleans,LA
1068,32.90529324,-92.24205363,Marion High School,3062 Taylor Street,Marion,LA
1069,31.12689052,-92.0729606,Marksville Elementary School,430 West Waddil Street,Marksville,LA
1070,31.12959049,-92.07216057,Marksville High School,407 West Bon Tempt Street,Marksville,LA
1071,31.12959023,-92.17376047,Marksville Middle School,152 Schoolhouse Road,Marksville,LA
1072,30.44130728,-90.39725538,Martha Vinyard Elementary School,40105 Dunson Road,Ponchatoula,LA
1073,31.73699201,-93.37304654,Marthaville Elem/Jr. High School,10800 Hwy. 120,Marthaville,LA
1074,29.94861242,-90.04896114,Martin Behrman Elementary School,715 Opelousas Avenue,New Orleans,LA
1075,31.83939401,-91.67915068,Martin Junior High School,825 Hwy 8,Sicily Island,LA
1076,29.96068656,-90.0128223,Martin L. King Middle School,5909 St. Claude Avenue,New Orleans,LA
1077,32.49549308,-92.07555318,Martin Luther King  Jr. Middle School,3716 Nutland Road,Monroe,LA
1078,31.25148973,-92.44965848,Martin Park Elementary School,4203 Lisa Street,Alexandria,LA
1079,30.22730315,-92.28266104,Martin Petitjean Elementary School,4039 Crowley-Rayne Highway,Rayne,LA
1080,29.91991231,-90.0919609,Mary Bethune Elementary Literature/Technology,3649 Laurel Street,New Orleans,LA
1081,29.9600201,-90.10876697,Mary Church Terrell Elementary School,3411 Broadway Street,New Orleans,LA
1082,30.01614112,-90.03815815,Mary D. Coghill Elementary School,5500 Piety Drive,New Orleans,LA
1083,31.40938925,-92.46045717,Mary Goff Elementary School,6900 Shreveport Highway,Pineville,LA
1084,29.90351245,-91.66275874,Mary Hines Elementary School,327 Martin Luther King,Charenton,LA
1085,30.39100766,-90.10045696,Mary  Queen of Peace Catholic School (C),1515 West Causeway Approach,Mandeville,LA
1086,30.63300593,-90.50235306,Mater Dolorosa School (C),509 Pine Street,Independence,LA
1087,30.29470937,-90.62935637,Maurepas School,25125 Hwy 22,Maurepas,LA
1088,30.10950665,-92.1234613,Maurice Elementary School,203 South Albert Avenue,Maurice,LA
1089,30.44870924,-91.0495546,McAuliffe Pre-GED Center,12000 Goodwood Blvd,Baton Rouge,LA
1090,29.92320527,-90.09918288,McDonogh #07 Elementary School,1111 Milan Street,New Orleans,LA
1091,29.96061232,-90.06266113,McDonogh #15: A KIPP Transformation School,721 St. Phillip Street,New Orleans,LA
1092,29.92711246,-90.05336105,McDonogh #26 Elementary School,1200 Jefferson Street,Gretna,LA
1093,29.97730619,-90.07990312,McDonogh #28 Middle School,2733 Esplanade Avenue,New Orleans,LA
1094,29.97731219,-90.07986112,McDonogh #28 Middle School,2733 Esplanade Avenue,New Orleans,LA
1095,29.94341244,-90.04836112,McDonogh #32 Elementary School,800 DeArmas Street,New Orleans,LA
1096,29.96861228,-90.06526115,McDonogh #35 Senior High School,1331 Kerlerec Street,New Orleans,LA
1097,29.97793723,-90.07096016,McDonogh #42 Elementary School,1651 North Tonti Street,New Orleans,LA
1098,30.46190897,-91.14805442,McKinley Middle Magnet School,4200 Gus Young Avenue,Baton Rouge,LA
1099,30.42370924,-91.1747546,McKinley Senior High School,800 East Mckinley,Baton Rouge,LA
1100,32.54268361,-93.68185146,Meadowview Elementary School,4312 Shed Road,Bossier City,LA
1101,30.02080776,-92.18366069,Meaux Elementary School,12419 LA Highway 696,Abbeville,LA
1102,30.461209,-91.13535444,Melrose Elementary School,1348 Valcour Steet,Baton Rouge,LA
1103,30.68650423,-91.74326126,Melville Elementary School,536 Fontenot Street,Melville,LA
1104,30.00621141,-90.20406067,Memorial Baptist Christian School,5701 Veteran's Memorial Boulevard,Metairie,LA
1105,30.19140121,-92.58385924,Mermentau Elementary School,405 Church Street,Mermentau,LA
1106,30.50370869,-91.12345423,Merrydale Elementary School,6700 Rio Street,Baton Rouge,LA
1107,30.74068847,-93.53534982,Merryville High School,7061 Highway 110 West,Merryville,LA
1108,29.59021392,-90.74235897,Messiah Montessori,1215 St. Charles Street,Houma,LA
1109,29.98021195,-90.12626097,Metairie Grammar Academy for Advanced Studies,201 Metairie Road,Metairie,LA
1110,29.98201191,-90.13236095,Metairie Park Country Day School,300 Park Road,Metairie,LA
1111,29.89151288,-89.97616138,Metropolitan Developmental Center,251 F. Edward Hebert Blvd.,Belle Chasse,LA
1112,29.94569321,-90.09489097,Middle Level District Learning Center,2622 South Prieur Street,New Orleans,LA
1113,30.16490268,-92.49835985,Midland High School,735 South Crocker,Midland,LA
1114,30.64080585,-90.48355297,Midway Elementary School,48405 Hwy. 51,Natalbany,LA
1115,32.47158313,-93.80365197,Midway Professional Development Center,3840 Greenwood Road,Shreveport,LA
1116,30.033342,-90.01550203,Mildred Osborne School,6701 Curran Road,New Orleans,LA
1117,29.92021218,-90.1212608,Milestone SABIS Academy of New Orleans,5951 Patton Street,New Orleans,LA
1118,29.8715124,-90.10906069,Miller Wall Elementary School,2001 Bonnie Ann Drive,Marrero,LA
1119,30.45630926,-91.0082546,Millerville Academy,871 O'Neal Lane,Baton Rouge,LA
1120,30.10430711,-92.07626144,Milton Elementary School,222 W. Milton Avenue,Milton,LA
1121,29.90871154,-90.35065992,Mimosa Park Elementary School,222 Birch Street,Luling,LA
1122,32.61898297,-93.28934994,Minden High School,1103 S College St,Minden,LA
1123,32.48689292,-92.08885311,Minnie Ruffin Elementary School,1801 Parkview Drive,Monroe,LA
1124,30.29820274,-92.19336204,Mire Elementary School,5484 Mire Highway,Rayne,LA
1125,30.48660876,-91.15155428,Mohican Education Center,4050 Tunica Street,Baton Rouge,LA
1126,29.47811336,-90.5557588,Montegut Elementary School,1137 Hwy. 55,Montegut,LA
1127,29.48431334,-90.54835881,Montegut Middle School,138 Dolphin Drive,Montegut,LA
1128,31.37019329,-91.81365485,Monterey High School,5920 Highway 129,Monterey,LA
1129,30.39120953,-91.1562548,Montessori Children's House,5640 Highland Road,Baton Rouge,LA
1130,31.33308952,-92.4946576,Montessori Educational Center,4209 N Bolton Avenue,Alexandria,LA
1131,32.48658332,-93.72035156,Montessori School for Shreveport,2605 C.E. Galloway Blvd,Shreveport,LA
1132,30.37500972,-91.08915497,Montessori School of Baton Rouge,8227 Wimbledon Avenue,Baton Rouge,LA
1133,31.66889331,-92.89255024,Montgomery High School,900 Harrison Drive,Montgomery,LA
1134,32.60039756,-91.39525365,Monticello High School,1046 Highway 577,Lake Providence,LA
1135,32.45288318,-93.80185185,Mooretown Elementary Professional Develop. Sch,3913 Powell Street,Shreveport,LA
1136,32.68738466,-93.96005477,Mooringsport Elementary School,602 Latimer Street,Mooringsport,LA
1137,32.77529508,-91.92465411,Morehouse Alternative School,1001 West Madison Avenue,Bastrop,LA
1138,32.77529508,-91.92465411,Morehouse Junior High School,1001 West Madison Avenue,Bastrop,LA
1139,32.78749516,-91.91805408,Morehouse Magnet School,909 Larche Lane,Bastrop,LA
1140,29.71601608,-91.20445874,Morgan City High School,2400 Tiger Drive,Morgan City,LA
1141,29.70631606,-91.20165869,Morgan City Junior High School,911 Marquerite Street,Morgan City,LA
1142,29.97504116,-90.08762609,Morris F.X. Jeff Elementary School,800 North Rendon Street,New Orleans,LA
1143,30.82589349,-92.08376507,Morrow Elementary School,701 Hwy. 71 North,Morrow,LA
1144,30.12600348,-92.5008598,Morse Elementary School,200 Wisconsin Street,Morse,LA
1145,30.29879895,-93.2024593,Moss Bluff Elementary School,215 School Street,Lake Charles,LA
1146,30.30439904,-93.22105928,Moss Bluff Middle School,1104 Recreation Blvd,Lake Charles,LA
1147,30.37870976,-91.01545503,Most Blessed Sacrament School (C),8033 Barringer Road,Baton Rouge,LA
1148,30.01831174,-90.11066086,Mount Carmel Academy (Girls) (C),7027 Milne Boulevard,New Orleans,LA
1149,32.49998315,-93.77475194,Mrs. Eddie Jones W Shreveport Elementary Sch.,2226 Murphy Street,Shreveport,LA
1150,29.97910861,-92.14046046,Mt. Carmel School (C),405 Park Avenue,Abbeville,LA
1151,30.95960369,-90.30824749,Mt. Hermon School,36119 Highway 38,Mt. Hermon,LA
1152,32.62478204,-93.00625048,Mt. Olive Christian School (B),15349 Hwy. 9,Athens,LA
1153,29.56811405,-90.73835894,Mulberry Elementary School,450 Cougar Drive,Houma,LA
1154,29.93431249,-90.04136111,Murray Henderson Elementary School,1912 L.B. Landry Avenue,New Orleans,LA
1155,30.22730551,-92.03096258,Myrtle Place Elementary School,1100 Myrtle Place Boulevard,Lafayette,LA
1156,30.23250565,-92.00866277,N. P. Moss Annex,801 Mudd Ave.,Lafayette,LA
1157,30.25610552,-91.98136303,N. P. Moss Middle School,805 Teurlings Dr.,Lafayette,LA
1158,29.92844508,-89.92553421,N.P. Trist Middle School,1 Pirates Cove,Meraux,LA
1159,31.74999415,-93.09254837,N.S.U. Elementary Lab School,1 Caldwell NSU Campus-W EastonBldg,Natchitoches,LA
1160,31.75109414,-93.10444829,N.S.U. Middle Lab School,TEC Bldg. N.S.U. Pod A,Natchitoches,LA
1161,29.9424137,-91.02565821,Napoleonville Middle School,4847 Highway 1,Napoleonville,LA
1162,29.93951374,-91.03005823,Napoleonville Primary School,185 Highway 1008,Napoleonville,LA
1163,30.54370643,-90.4825542,Natalbany Elementary School,47370 North Morrison Blvd.,Natalbany,LA
1164,31.74529414,-93.10844825,Natchitoches Central High School,200 Hwy. 3110 S. Bypass,Natchitoches,LA
1165,31.74829415,-93.1163482,Natchitoches Education Center,3707 Highway 6 W.,Natchitoches,LA
1166,31.7789937,-93.09834845,Natchitoches Junior High School,1621 Welch Street,Natchitoches,LA
1167,31.74829415,-93.1163482,Natchitoches Magnet School,3707 University Parkway,Natchitoches,LA
1168,32.5090926,-92.12505322,Nature's Way Montessori School,1010 Riverside Drive,Monroe,LA
1169,31.56508951,-92.14805533,Nebo Elementary School,300 Hwy. 777,Jena,LA
1170,31.4912883,-93.56774694,Negreet High School,4129 Highway 476,Negreet,LA
1171,29.92321227,-90.09916088,Nelson Elementary School,1111 Milan Street,New Orleans,LA
1172,32.52209264,-92.12775326,Neville High School,600 Forsythe Avenue,Monroe,LA
1173,29.98261083,-91.81486026,New Iberia Senior High School,1301 East Admiral Doyle Drive,New Iberia,LA
1174,29.91671218,-90.12366078,New Orleans Adolescent Hospital,210 State Street,New Orleans,LA
1175,29.96341237,-90.04966118,New Orleans Center for Creative Arts,2800 Chartres St.,New Orleans,LA
1176,29.92329933,-90.08537693,New Orleans Center for Creative Arts Academy,3128 Constance Street,New Orleans,LA
1177,29.95928123,-90.08211006,New Orleans Center for Health Careers,2009 Palmyra Street,New Orleans,LA
1178,29.97009604,-90.11467498,New Orleans Charter Middle School,3801 Monroe Street,New Orleans,LA
1179,29.93291217,-90.11416087,New Orleans Charter Science and Mathematics HS,5625 Loyola Avenue,New Orleans,LA
1180,29.97001235,-90.0507612,New Orleans East Elementary School,2521 Marais Street,New Orleans,LA
1181,29.9231123,-90.09196091,New Orleans Free School,3601 Camp Street,New Orleans,LA
1182,29.94954719,-90.09750597,New Orleans High School Signature Centers,2600 S Rocheblave St.,New Orleans,LA
1183,30.01511151,-90.16606069,New Orleans Jewish Day School,3747 West Esplanade Avenue,Metairie,LA
1184,30.0092118,-90.12116093,New Orleans Montessori School,6432 Bellaire Drive,New Orleans,LA
1185,29.93980045,-90.04744011,New Orleans New Technology High School,709 Park Blvd.,New Orleans,LA
1186,29.97231119,-90.37745987,New Sarpy Elementary School,130 Plantation Road,Destrehan,LA
1187,29.97231119,-90.37745987,New Sarpy Kindergarten Center,130 Plantation Road,Destrehan,LA
1188,32.51319303,-92.08665325,New Vision Learning Academy,507 Swayze Street,Monroe,LA
1189,32.07279536,-91.24185178,Newellton Elementary School,400 Verona,Newellton,LA
1190,32.54358338,-93.82885248,Newton Smith Elementary School,3000 Martin Luther King Jr. Drive,Shreveport,LA
1191,29.9298117,-90.2226605,Norbert Rillieux Elementary School,7121 River Road,Waggaman,LA
1192,30.00991093,-90.42145955,Norco Elementary School 4-6,102 Fifth Street,Norco,LA
1193,30.00991093,-90.42145955,Norco Elementary School K-3,102 A Fifth Street,Norco,LA
1194,31.33328961,-92.50755746,North Bayou Rapides Elementary School,5500 England Drive,Alexandria,LA
1195,32.86238608,-93.98975643,North Caddo High School,201 Airport Drive,Vivian,LA
1196,30.72829593,-91.98196712,North Central High School,6579 Hwy. 10,Washington,LA
1197,30.54340816,-90.83425426,North Corbin Elementary School,32645 North Corbin,Walker,LA
1198,30.22060242,-92.38686048,North Crowley Elementary School,820 West Fifteenth Street,Crowley,LA
1199,32.25308352,-93.82325075,North DeSoto Elementary School,2623 Hwy 171,Stonewall,LA
1200,32.25428352,-93.82325076,North DeSoto High School,2571 Hwy. 171,Stonewall,LA
1201,32.25518352,-93.82325076,North DeSoto Middle School,2535 Hwy. 171,Stonewall,LA
1202,30.54899917,-92.08286497,North Elementary School,308 West Martin Luther King Drive,Opelousas,LA
1203,30.49380871,-91.15095424,North Highlands Elementary School,3875 Byron,Baton Rouge,LA
1204,32.57318373,-93.78545223,North Highlands Elementary School,885 Poleman Road,Shreveport,LA
1205,30.45780522,-91.47835966,North Iberville Elementary/High School,13770 Hwy. 77,Rosedale,LA
1206,30.00831066,-91.79496042,North Lewis Elementary School,604 North Lewis Street,New Iberia,LA
1207,30.59600818,-90.946854,North Live Oak Elementary School,36605 Outback Road,Denham Springs,LA
1208,31.12329041,-93.25705168,North Polk Elementary School,4978 University Parkway,Fort Polk,LA
1209,30.01831028,-91.8295606,North Street Elementary School,121 North Street,New Iberia,LA
1210,30.07910686,-92.16426101,North Vermilion High School,11609 LA Highway 699,Maurice,LA
1211,30.46860907,-91.06435447,Northdale Alternative Magnet Academy,10755 Cletus,Baton Rouge,LA
1212,32.50089244,-92.13635319,Northeast Baptist School,800 Wilson Street,West Monroe,LA
1213,30.53819959,-92.06686505,Northeast Elementary School,1125 Mamie Street,Opelousas,LA
1214,30.70610756,-91.01445377,Northeast Elementary School,13801 Pride/Port Hudson Rd.,Pride,LA
1215,30.70270732,-91.10305389,Northeast High School,13700 Pride/Port Hudson Rd.,Baton Rouge,LA
1216,32.40499709,-91.18895276,Northeast Louisiana Marine Institute,507 Bayou Drive,Tallulah,LA
1217,30.44630712,-90.09885656,Northlake Christian Elementary School,70104 Wolverine Drive,Covington,LA
1218,30.44630712,-90.09885656,Northlake Christian High School,70104 Wolverine Drive,Covington,LA
1219,30.34001016,-89.73546164,Northminster Montessori Preschool (P),63140 N Military Road,Pearl River,LA
1220,30.26811169,-89.74486292,Northshore High School,100 Panther Drive,Slidell,LA
1221,30.3479081,-90.02855769,Northshore Options,23515 Hwy 190 Dorm #2,Mandeville,LA
1222,30.22540246,-92.36996058,Northside Christian School (AG),809 East Northern Avenue,Crowley,LA
1223,30.49800884,-90.94945444,Northside Elementary School,1090 Robbie Street,Denham Springs,LA
1224,32.82369929,-91.17925396,Northside Elementary School,328 Regenold Street,Lake Providence,LA
1225,32.54128343,-93.79835223,Northside Elementary School,1950 Northside Road,Shreveport,LA
1226,30.25050542,-92.00286296,Northside High School,301 Dunand Street,Lafayette,LA
1227,30.78830232,-89.85605275,Northside School,517 Mississippi Avenue,Bogalusa,LA
1228,32.56048374,-93.65035129,Northwest Developmental Center,5401 Shed Road,Bossier City,LA
1229,30.53849899,-92.1320644,Northwest High School,3746 Hwy. 104,Opelousas,LA
1230,30.66340743,-91.16275401,Northwestern Elementary School,4200 Rollins Road,Zachary,LA
1231,30.6562075,-91.15485401,Northwestern Middle School,5200 East Central Avenue,Zachary,LA
1232,30.73920538,-90.51075175,Northwood High School,202 Robin St,Amite,LA
1233,32.60208388,-93.84875294,Northwood High School,5939 Old Mooringsport Road,Shreveport,LA
1234,31.40439194,-92.70495383,Northwood High School,8830 Highway 1 North,Boyce,LA
1235,30.22150256,-92.36786058,Notre Dame High School (C),910 N Eastern Avenue,Crowley,LA
1236,30.22150256,-92.36786058,Notre Dame Junior High School(C),910 N Eastern Avenue,Crowley,LA
1237,29.93931292,-89.95406189,NOVA Academy,1101 East Judge Perez Dr.,Chalmette,LA
1238,30.15640664,-92.03106201,O. Comeaux High School,100 West Bluebird Drive,Lafayette,LA
1239,29.94249454,-90.02689419,O. P. Walker Senior High School,2832 General Meyer Avenue,New Orleans,LA
1240,29.94251254,-90.02686119,O.P. Walker Senior High School,2832 General Meyer Avenue,New Orleans,LA
1241,30.92180448,-90.53474957,O.W. Dillon Memorial Elementary School,1541 C.B. Temple Rd,Kentwood,LA
1242,30.73320545,-90.51745184,Oak Forest Academy,600 Walnut Street,Amite,LA
1243,32.85859738,-91.4953536,Oak Grove Elementary School,206 Tiger Drive,Oak Grove,LA
1244,32.86089822,-91.39195376,Oak Grove High School,501 West Main,Oak Grove,LA
1245,30.32271008,-90.97675544,Oak Grove Primary School,17550 Old Jefferson Hwy,Prairieville,LA
1246,32.75939491,-91.90285408,Oak Hill Elementary School,630 Collinston Road,Bastrop,LA
1247,31.14669185,-92.73695534,Oak Hill Elementary School,7362 Highway 112,Elmer,LA
1248,31.14669185,-92.73695534,Oak Hill High School,7362 Highway 112,Elmer,LA
1249,32.46068309,-93.820352,Oak Park Elementary School,4941 McDaniel Street,Shreveport,LA
1250,30.20569955,-93.19345994,Oak Park Elementary School,2001 18th Street,Lake Charles,LA
1251,30.20309955,-93.18895988,Oak Park Middle School,2200 Oak Park Blvd,Lake Charles,LA
1252,32.44528323,-93.79325176,Oak Terrace/J.B. Harville Alternative School,6660 Quilen Road,Shreveport,LA
1253,30.83459278,-92.65785706,Oakdale Elementary School,1515 Highway 1153,Oakdale,LA
1254,30.81739291,-92.65805705,Oakdale High School,101 North 13th Street,Oakdale,LA
1255,30.81679292,-92.65795705,Oakdale Middle School,124 South 13th Street,Oakdale,LA
1256,29.57431376,-90.68925896,Oaklawn Junior High School,2215 Acadian Drive,Houma,LA
1257,30.48180688,-90.44835496,Oaks Montessori School,43283 South Range Road,Hammond,LA
1258,29.6406136,-90.75025902,Oakshire Elementary School,5459 Vicari Street,Houma,LA
1259,30.62069484,-92.76885642,Oberlin Elementary School,110 South 4th Street,Oberlin,LA
1260,30.62069484,-92.7713564,Oberlin High School,1 Tiger Lane,Oberlin,LA
1261,32.74798536,-93.97215547,Oil City Elementary School,407 Kerley Avenue,Oil City,LA
1262,31.91148985,-92.23485211,Olla-Standard Elementary School,Hwy 125,Olla,LA
1263,30.54359936,-92.07736499,Opelousas Catholic School (C),428 East Prudhomme Street,Opelousas,LA
1264,30.52749969,-92.08516479,Opelousas Junior High School,730 South Market Street,Opelousas,LA
1265,30.49710049,-92.07886463,Opelousas Senior High School,1014 Judson Walsh Drive,Opelousas,LA
1266,30.3479081,-90.02855769,Operation Jumpstart Alternative School,23515 Highway 190,Mandeville,LA
1267,29.97309335,-90.04996221,Oretha Castle Haley Elementary School,2515 North Robertson Street,New Orleans,LA
1268,29.94241215,-90.1117609,Orleans Parish PM School,5712 South Claiborne Avenue,New Orleans,LA
1269,30.28700386,-92.09756263,Ossun Elementary School,400 Rue Scholastique,Lafayette,LA
1270,32.66239414,-92.04825383,Ouachita Christian School (CC),7065 Highway 165 N,Monroe,LA
1271,32.5219934,-92.0552533,Ouachita Junior High School,5500 Blanks Street,Monroe,LA
1272,32.50939242,-92.14295321,Ouachita Parish Alternative Center,1600 N 7th St.,West Monroe,LA
1273,32.50459399,-91.99045325,Ouachita Parish High School,681 Highway 594,Monroe,LA
1274,30.23409971,-92.65065901,Our Lady Immaculate School (C),600 Roberts Avenue,Jennings,LA
1275,29.98781141,-90.22696063,Our Lady of Divine Providence School (C),917 North Atlanta Street,Metairie,LA
1276,30.20970578,-92.03186243,Our Lady of Fatima School (C),2315 Johnston Street,Lafayette,LA
1277,32.52479312,-92.08395329,Our Lady of Fatima School (C),3202 Franklin Street,Monroe,LA
1278,30.0573106,-90.51265864,Our Lady of Grace School (C),780 Hwy. 44,Reserve,LA
1279,30.24961165,-89.7876625,Our Lady of Lourdes School (C),345 Westchester Place,Slidell,LA
1280,30.44590913,-91.12485453,Our Lady of Mercy School (C),400 Marquette Avenue,Baton Rouge,LA
1281,29.8410129,-89.99866093,Our Lady of Perpetual Help School (C),8970 Highway 23,Belle Chasse,LA
1282,29.97611137,-90.24586054,Our Lady of Perpetual Help School (C),531 Williams Blvd.,Kenner,LA
1283,31.30298959,-92.462858,Our Lady of Prompt Succor School (C),420 Twenty-First Street,Alexandria,LA
1284,29.94041285,-89.96706172,Our Lady of Prompt Succor School (C),2305 Fenelon Street,Chalmette,LA
